id,race,gender,reason_injury,reason_escape,reason_weapons,reason_possess_evidence,items_found,total_reasons
43383,Black,M,1,0,0,0,1,1
43398,East/Southeast Asian,M,0,0,0,1,0,1
43403,Black,M,1,0,0,0,0,1
43404,Black,M,1,0,1,0,1,2
43406,Black,M,1,0,0,0,0,1
43408,White,M,1,0,0,0,0,1
43416,White,M,1,0,1,1,1,3
43418,Black,M,0,0,1,1,1,2
43419,East/Southeast Asian,M,1,1,1,0,0,3
43420,White,M,0,0,1,0,0,1
43433,White,F,0,0,0,1,0,1
43435,White,M,1,0,1,1,1,3
43453,Black,F,1,1,1,1,0,4
43456,Unknown or Legacy,M,1,1,0,0,0,2
43459,White,F,0,0,0,0,0,0
43463,White,F,1,0,0,0,1,1
43466,White,F,0,0,0,0,1,0
43468,White,F,1,0,0,0,1,1
43471,White,M,1,1,0,0,1,2
43474,Black,M,0,0,1,0,0,1
43497,White,M,0,0,1,0,1,1
43502,Black,M,0,0,1,0,1,1
43504,Black,M,1,1,1,0,1,3
43505,Black,M,1,0,1,1,1,3
43506,Black,M,1,0,1,1,0,3
43516,White,M,1,1,0,0,1,2
43523,Black,M,1,1,1,0,1,3
43525,Indigenous,M,1,1,1,1,1,4
43558,Black,M,0,0,1,1,1,2
43560,White,F,1,1,1,0,0,3
43562,Black,F,1,0,1,0,0,2
43594,Black,M,0,0,0,0,1,0
43597,Black,M,0,0,0,0,1,0
43598,White,M,1,1,0,0,1,2
43612,Black,M,1,1,1,0,1,3
43613,Black,M,1,0,0,0,0,1
43617,White,M,0,0,0,0,0,0
43627,White,M,1,0,1,0,1,2
43630,White,M,1,0,1,0,0,2
43631,White,M,1,0,1,0,1,2
43637,Indigenous,F,1,0,0,0,1,1
43639,Unknown or Legacy,F,1,0,0,0,0,1
43640,Indigenous,F,1,0,0,0,0,1
43646,South Asian,M,0,0,0,1,1,1
43654,Black,F,0,0,0,0,1,0
43655,Black,F,1,1,0,0,1,2
43664,Black,M,1,1,1,1,0,4
43671,Black,F,1,0,0,0,0,1
43672,Black,F,1,1,0,0,1,2
43674,Black,F,1,1,0,0,0,2
43681,Black,M,1,0,1,0,0,2
43687,White,F,1,1,1,1,0,4
43695,White,M,1,1,1,1,1,4
43701,White,M,0,0,1,0,0,1
43703,Black,M,1,1,1,0,1,3
43719,Black,M,0,0,1,0,0,1
43721,Black,M,0,0,1,0,0,1
43726,Black,M,1,0,1,0,1,2
43729,Black,M,1,1,0,1,1,3
43730,Black,M,1,1,1,1,0,4
43734,Black,M,1,0,1,0,1,2
43735,Black,M,1,1,0,0,0,2
43744,Black,M,0,0,0,1,1,1
43748,Middle-Eastern,M,0,0,0,1,1,1
43766,Black,M,1,1,1,0,1,3
43772,Indigenous,M,1,1,1,0,1,3
43786,White,M,1,0,0,0,0,1
43828,Black,M,0,0,0,0,1,0
43830,Indigenous,M,1,0,0,0,1,1
43831,Indigenous,M,1,1,1,1,0,4
43834,White,M,1,0,0,1,1,2
43866,White,M,0,0,0,1,0,1
43912,White,F,0,1,1,1,0,3
43915,Black,M,1,0,0,0,0,1
43927,White,M,1,1,1,1,0,4
43946,Black,M,1,1,1,0,1,3
43970,South Asian,M,1,1,0,0,0,2
43979,Indigenous,M,1,0,0,1,0,2
43986,White,M,1,0,0,0,0,1
43987,White,M,1,1,1,1,0,4
43990,White,M,1,1,1,1,0,4
43995,White,F,1,1,0,1,1,3
43997,White,F,1,0,1,1,1,3
43998,White,F,0,0,0,0,1,0
44006,White,M,1,0,0,0,1,1
44010,White,M,1,0,0,1,0,2
44011,White,M,0,0,0,0,1,0
44034,White,M,1,0,0,1,1,2
44045,Black,M,0,0,1,1,1,2
44046,Black,M,0,0,0,0,0,0
44047,Black,M,0,0,0,1,0,1
44059,Unknown or Legacy,F,1,0,0,0,1,1
44062,White,M,1,0,1,0,1,2
44065,White,M,1,0,1,0,0,2
44066,White,M,0,1,0,0,1,1
44067,White,M,1,0,0,0,1,1
44068,White,M,1,0,0,0,1,1
44079,East/Southeast Asian,F,0,0,0,1,0,1
44081,East/Southeast Asian,M,0,0,0,0,1,0
44082,East/Southeast Asian,M,1,0,0,0,1,1
44083,East/Southeast Asian,M,0,0,0,0,1,0
44086,Unknown or Legacy,M,1,0,0,1,0,2
44097,White,M,1,0,0,0,0,1
44108,White,M,0,0,0,0,1,0
44110,Middle-Eastern,M,1,0,0,0,1,1
44112,Black,M,1,0,0,0,0,1
44117,Black,M,1,0,1,0,1,2
44129,White,M,1,1,0,0,1,2
44135,White,M,1,0,0,0,0,1
44136,White,M,0,0,1,1,1,2
44137,White,M,0,0,1,1,1,2
44153,White,M,1,0,0,0,1,1
44155,White,M,1,0,1,1,1,3
44160,Black,M,1,1,0,0,1,2
44186,Unknown or Legacy,M,1,1,0,0,0,2
44188,Unknown or Legacy,M,1,1,0,0,0,2
44193,White,M,1,1,1,0,1,3
44201,White,M,1,1,1,1,0,4
44205,White,M,1,0,0,0,1,1
44208,White,M,1,1,1,1,1,4
44209,White,M,1,1,1,1,1,4
44213,White,M,1,0,1,0,0,2
44216,White,M,1,0,1,1,1,3
44218,White,M,0,0,0,0,1,0
44220,White,M,1,0,1,0,1,2
44221,South Asian,M,1,1,0,0,1,2
44243,White,M,1,0,0,1,1,2
44244,White,M,1,0,0,0,1,1
44255,White,M,0,0,0,0,1,0
44259,Black,M,0,0,0,0,0,0
44265,Black,F,0,0,1,0,0,1
44267,Unknown or Legacy,M,1,1,0,0,1,2
44271,South Asian,M,1,0,1,0,1,2
44275,South Asian,M,1,1,0,0,0,2
44291,White,M,1,0,0,0,1,1
44327,Unknown or Legacy,F,1,0,0,0,0,1
44335,Unknown or Legacy,M,1,0,0,0,1,1
44336,Unknown or Legacy,M,1,1,1,1,0,4
44346,Black,M,1,0,0,0,1,1
44347,Black,M,1,0,0,0,1,1
44367,Black,M,1,1,0,1,1,3
44368,Black,M,1,0,1,0,0,2
44388,Black,M,0,0,0,0,0,0
44394,Unknown or Legacy,M,1,0,1,0,1,2
44396,Middle-Eastern,M,1,0,0,1,0,2
44412,Unknown or Legacy,M,0,0,0,0,1,0
44414,White,M,1,0,0,0,1,1
44415,White,M,1,0,0,0,1,1
44416,White,M,1,1,1,1,0,4
44435,Unknown or Legacy,M,0,0,0,1,1,1
44442,Unknown or Legacy,M,0,0,1,0,1,1
44449,White,F,1,1,1,1,1,4
44450,White,F,1,1,1,1,1,4
44466,East/Southeast Asian,M,1,0,0,0,1,1
44475,Black,M,0,0,0,1,0,1
44476,Middle-Eastern,M,1,0,0,0,0,1
44477,Middle-Eastern,M,0,0,0,0,0,0
44478,South Asian,M,1,0,0,1,0,2
44493,Black,F,1,1,1,1,1,4
44511,White,M,1,1,1,0,1,3
44515,White,M,0,0,0,1,0,1
44548,Latino,F,0,0,1,0,0,1
44549,Unknown or Legacy,M,0,0,0,0,0,0
44551,White,M,1,1,0,0,0,2
44552,White,M,1,0,1,0,0,2
44564,Black,M,0,0,0,1,0,1
44580,White,M,1,1,0,0,1,2
44589,Black,M,0,0,0,1,0,1
44598,Black,F,1,1,0,0,1,2
44602,Black,M,1,0,0,1,1,2
44604,Black,F,0,0,0,0,1,0
44613,Black,F,1,0,0,0,1,1
44614,Black,M,1,1,0,1,1,3
44635,White,M,1,0,1,1,1,3
44662,White,F,0,0,0,1,1,1
44664,White,F,1,0,0,0,0,1
44667,White,F,1,0,0,0,0,1
44746,South Asian,M,1,0,1,0,1,2
44748,East/Southeast Asian,M,1,0,0,0,1,1
44750,South Asian,M,1,0,0,0,0,1
44755,Black,M,1,0,1,0,1,2
44771,White,M,0,0,0,0,0,0
44782,Black,M,0,0,0,0,1,0
44795,White,M,1,0,1,0,1,2
44796,White,M,1,0,0,0,0,1
44824,White,M,1,0,0,0,1,1
44825,White,M,1,0,0,0,1,1
44846,Black,M,1,0,0,1,0,2
44851,Black,M,0,0,0,1,1,1
44866,East/Southeast Asian,M,1,0,0,1,0,2
44881,Unknown or Legacy,M,1,0,0,0,0,1
44885,Black,M,0,0,0,1,1,1
44908,Unknown or Legacy,M,1,0,0,1,0,2
44911,White,M,1,0,0,1,1,2
44915,Black,M,1,0,1,1,0,3
44918,White,M,1,1,1,0,1,3
44919,White,M,1,1,0,0,0,2
44933,White,M,1,0,1,0,0,2
44940,White,F,1,1,0,0,0,2
44951,White,F,1,0,0,0,0,1
44953,Black,M,1,1,0,1,1,3
44957,Black,M,1,0,0,1,0,2
44975,Latino,M,1,1,1,1,1,4
45027,East/Southeast Asian,M,0,0,0,0,1,0
45028,Black,M,1,1,1,0,1,3
45032,East/Southeast Asian,M,0,0,0,0,1,0
45033,Black,M,1,1,1,1,1,4
45037,East/Southeast Asian,M,1,1,0,0,1,2
45052,East/Southeast Asian,M,0,0,0,0,1,0
45056,Black,M,0,0,0,0,1,0
45062,Latino,M,0,0,1,0,1,1
45081,Black,M,1,0,1,1,0,3
45085,Black,M,1,1,1,1,0,4
45088,Black,M,1,1,1,1,1,4
45094,Unknown or Legacy,M,1,0,1,0,1,2
45096,White,M,1,1,0,0,1,2
45100,White,M,1,1,0,0,1,2
45112,White,F,1,0,0,0,0,1
45113,Black,M,0,0,1,1,1,2
45114,White,M,1,1,1,1,0,4
45118,Black,M,0,0,1,0,0,1
45132,White,M,1,0,1,0,0,2
45138,Black,M,1,0,1,1,0,3
45171,Black,M,1,1,1,1,0,4
45173,Black,M,1,0,1,1,0,3
45174,Black,M,1,0,1,1,1,3
45182,White,M,1,1,1,1,1,4
45187,White,F,1,0,0,0,0,1
45204,Black,M,0,0,1,1,0,2
45217,White,F,1,0,0,0,1,1
45221,Black,F,1,1,1,1,1,4
45222,Black,F,0,0,0,0,1,0
45223,Black,F,1,1,0,0,1,2
45249,Indigenous,M,1,0,0,1,1,2
45256,White,M,1,0,1,0,1,2
45264,Black,M,1,1,0,1,1,3
45266,White,M,1,0,0,0,0,1
45270,Black,M,1,1,0,1,1,3
45310,Black,M,1,0,0,0,0,1
45314,White,M,1,0,0,1,0,2
45317,White,M,0,0,0,0,1,0
45318,White,M,1,0,0,1,0,2
45343,White,M,1,1,0,1,1,3
45344,White,M,0,0,0,0,0,0
45345,White,M,1,1,1,1,0,4
45351,White,M,1,1,1,1,1,4
45353,Unknown or Legacy,M,1,1,1,1,0,4
45369,Black,M,0,0,1,1,1,2
45371,Black,M,0,0,1,1,1,2
45387,Black,M,1,1,1,1,0,4
45389,White,M,1,1,1,1,0,4
45394,Black,M,1,1,1,1,1,4
45395,Middle-Eastern,M,0,1,1,1,1,3
45411,Black,M,1,0,1,0,0,2
45413,White,F,1,0,0,1,1,2
45419,Black,M,1,0,1,0,0,2
45426,South Asian,M,0,0,1,0,0,1
45435,Black,M,0,0,1,0,0,1
45439,Black,M,1,0,0,1,0,2
45465,White,F,1,0,0,0,0,1
45469,White,M,1,1,1,0,1,3
45470,White,M,0,0,0,0,0,0
45479,Black,M,1,0,1,1,1,3
45483,White,M,1,0,0,0,1,1
45486,Middle-Eastern,M,0,1,1,1,1,3
45487,Middle-Eastern,M,0,1,1,1,1,3
45488,Black,M,0,0,0,0,0,0
45489,Black,M,0,0,0,0,0,0
45493,White,M,1,1,1,1,1,4
45502,Black,M,1,1,1,0,0,3
45508,South Asian,M,1,1,0,0,0,2
45519,Black,M,1,0,0,0,0,1
45521,Black,M,1,0,0,1,0,2
45535,Black,M,1,1,1,0,0,3
45543,Black,M,1,0,0,1,1,2
45545,East/Southeast Asian,M,0,0,0,0,1,0
45556,Unknown or Legacy,M,1,1,1,1,0,4
45594,Black,M,0,0,0,0,0,0
45599,White,M,1,0,0,0,1,1
45600,White,M,1,0,0,0,0,1
45624,White,M,0,0,0,1,1,1
45656,East/Southeast Asian,M,1,0,0,0,0,1
45658,East/Southeast Asian,M,1,1,1,0,1,3
45659,East/Southeast Asian,M,1,0,0,0,0,1
45665,Unknown or Legacy,M,1,1,1,0,0,3
45671,White,M,1,0,0,0,0,1
45680,White,M,1,1,1,0,1,3
45682,White,M,1,0,1,0,1,2
45689,White,M,1,1,1,0,1,3
45698,Black,F,1,1,0,0,1,2
45711,White,M,0,0,1,1,0,2
45723,White,F,1,0,0,1,1,2
45729,Unknown or Legacy,M,0,0,0,0,1,0
45731,White,M,1,1,0,0,1,2
45733,Unknown or Legacy,M,1,0,0,0,0,1
45742,White,F,1,0,1,0,1,2
45743,White,F,0,0,1,0,1,1
45744,White,F,1,0,0,0,0,1
45746,White,F,0,0,0,0,1,0
45748,White,F,1,1,1,1,1,4
45750,White,F,1,0,1,0,0,2
45753,Indigenous,F,1,0,1,0,0,2
45786,White,M,0,0,0,1,0,1
45803,Black,M,1,0,1,1,0,3
45805,Black,M,1,0,0,1,0,2
45806,Black,M,1,0,0,0,1,1
45817,Black,F,1,1,0,0,1,2
45819,Indigenous,M,1,1,1,0,0,3
45820,Indigenous,M,1,0,1,1,0,3
45829,Unknown or Legacy,M,1,0,1,1,0,3
45836,White,M,1,0,0,1,0,2
45845,White,M,0,0,0,1,0,1
45850,South Asian,M,1,0,0,1,1,2
45855,White,M,0,0,1,0,1,1
45864,White,M,1,1,0,1,1,3
45865,Black,F,0,0,0,0,0,0
45868,White,M,1,0,1,1,1,3
45881,Black,M,0,0,0,0,1,0
45882,Black,M,1,0,0,0,0,1
45897,Unknown or Legacy,M,1,1,1,1,1,4
45909,Black,M,1,1,0,0,1,2
45912,White,M,1,1,1,1,1,4
45920,Black,F,1,0,0,0,1,1
45921,Black,F,1,1,1,0,1,3
45923,Black,F,1,1,1,1,1,4
45930,White,M,0,0,0,1,0,1
45931,White,M,0,0,0,1,1,1
45941,White,M,1,0,0,1,0,2
45944,White,M,1,0,0,0,1,1
45950,South Asian,M,1,0,0,0,0,1
45954,White,M,1,1,1,1,1,4
45956,Unknown or Legacy,F,1,0,0,0,1,1
45974,Middle-Eastern,M,1,0,0,0,0,1
45986,Black,M,1,1,1,1,1,4
45990,White,M,1,1,1,1,0,4
45996,White,M,1,1,0,0,1,2
45997,White,M,1,1,0,0,1,2
46001,White,M,0,0,1,1,0,2
46005,Unknown or Legacy,M,1,0,1,0,1,2
46018,White,M,1,0,1,1,0,3
46043,Unknown or Legacy,M,0,0,0,0,1,0
46044,White,M,1,1,0,0,1,2
46056,Unknown or Legacy,F,1,1,0,1,0,3
46057,Unknown or Legacy,F,1,1,0,1,0,3
46069,Black,M,0,0,0,0,0,0
46089,White,M,1,1,1,1,1,4
46090,White,M,0,0,1,1,1,2
46092,White,M,1,0,1,1,1,3
46093,White,M,0,0,1,0,1,1
46094,White,M,0,0,1,0,1,1
46104,White,M,1,0,1,0,0,2
46118,White,M,1,0,0,0,0,1
46126,Unknown or Legacy,M,1,1,1,1,0,4
46127,Latino,M,1,1,1,1,0,4
46138,Unknown or Legacy,M,1,0,1,0,1,2
46159,Black,M,0,0,0,0,0,0
46166,South Asian,M,1,0,0,1,1,2
46167,Middle-Eastern,M,0,0,1,0,0,1
46176,Indigenous,F,1,0,0,0,0,1
46177,Black,F,1,0,1,0,0,2
46179,White,M,0,0,0,1,0,1
46215,White,M,0,0,0,1,1,1
46220,White,M,1,0,0,0,0,1
46223,Black,M,0,0,0,0,1,0
46226,White,M,1,0,1,1,0,3
46246,Unknown or Legacy,M,0,0,0,1,1,1
46251,Black,M,0,0,0,0,1,0
46262,Black,M,1,0,1,0,0,2
46279,South Asian,M,1,1,1,1,0,4
46280,Unknown or Legacy,M,1,1,1,1,0,4
46283,Black,M,0,0,0,0,1,0
46285,White,M,1,0,1,0,0,2
46287,Black,M,1,0,1,0,0,2
46288,Unknown or Legacy,M,0,0,0,0,1,0
46289,Black,M,1,0,1,0,0,2
46298,White,M,1,0,0,0,0,1
46316,White,F,1,0,1,0,1,2
46317,White,F,1,0,0,0,1,1
46323,White,F,1,0,1,1,0,3
46326,White,M,1,0,0,1,0,2
46328,White,M,0,0,0,0,0,0
46355,Middle-Eastern,M,1,1,1,1,0,4
46357,White,M,1,1,0,1,1,3
46384,Black,M,1,0,1,0,1,2
46407,Middle-Eastern,F,0,0,0,0,0,0
46411,Black,M,1,1,0,0,1,2
46414,White,M,1,0,0,0,0,1
46416,White,M,1,0,0,1,1,2
46417,Unknown or Legacy,M,1,1,1,0,1,3
46419,Middle-Eastern,M,1,1,1,1,0,4
46424,Black,M,1,0,0,0,0,1
46461,Black,F,1,0,0,0,0,1
46464,White,F,1,0,1,0,1,2
46465,White,F,1,0,0,1,1,2
46466,White,F,1,0,0,0,1,1
46472,White,M,1,0,0,0,0,1
46473,White,M,1,1,0,0,1,2
46475,White,M,0,0,1,1,1,2
46478,Unknown or Legacy,M,0,0,0,1,0,1
46503,White,M,1,0,1,0,0,2
46504,Black,M,1,0,0,1,1,2
46516,White,M,1,1,1,1,1,4
46518,White,M,1,0,0,1,0,2
46521,Black,M,1,0,0,0,1,1
46529,Black,M,0,1,0,1,0,2
46531,Black,M,0,1,0,1,0,2
46535,Black,M,1,1,0,0,1,2
46546,White,M,0,1,0,0,1,1
46548,Middle-Eastern,M,1,1,1,1,1,4
46552,White,F,1,0,0,0,1,1
46567,Black,F,1,0,0,0,1,1
46569,Latino,M,1,1,0,0,1,2
46570,Middle-Eastern,M,1,1,1,1,1,4
46598,Black,M,0,0,0,1,0,1
46608,Black,M,1,1,1,1,1,4
46613,White,M,1,1,0,1,1,3
46630,White,M,1,0,1,0,0,2
46634,White,M,1,0,0,0,0,1
46635,White,F,1,1,0,1,1,3
46641,Black,M,1,0,0,0,1,1
46645,Black,M,0,0,0,1,1,1
46660,Black,M,1,0,0,0,1,1
46662,Black,M,1,1,1,0,0,3
46663,Black,M,0,0,0,0,0,0
46669,Black,M,1,1,1,0,0,3
46672,White,M,1,1,1,1,1,4
46679,Black,M,1,1,1,1,0,4
46680,Black,M,0,0,0,0,1,0
46692,Black,M,1,1,1,0,1,3
46702,White,F,1,1,0,1,1,3
46725,White,F,1,0,1,0,1,2
46736,White,F,1,1,0,0,1,2
46737,White,F,1,1,0,0,1,2
46738,East/Southeast Asian,M,1,0,0,0,1,1
46746,South Asian,M,1,0,0,0,0,1
46769,Unknown or Legacy,M,1,1,1,1,0,4
46777,East/Southeast Asian,M,1,0,1,1,1,3
46778,White,M,1,1,0,0,1,2
46779,White,M,1,0,0,0,0,1
46780,White,M,1,0,0,1,0,2
46781,White,M,1,0,0,0,0,1
46783,White,M,1,0,1,0,1,2
46786,White,M,0,0,0,0,1,0
46789,White,M,1,0,0,1,1,2
46790,White,M,1,0,0,1,0,2
46794,Black,M,1,0,1,0,1,2
46805,Middle-Eastern,M,1,1,0,0,1,2
46807,Middle-Eastern,M,0,0,0,0,1,0
46813,White,F,1,0,0,0,0,1
46824,Black,M,0,0,1,0,1,1
46838,White,M,1,1,1,0,0,3
46855,Black,M,1,0,0,0,1,1
46860,Unknown or Legacy,M,1,0,0,1,1,2
46862,White,F,1,1,1,0,1,3
46864,White,F,0,0,0,0,0,0
46869,Unknown or Legacy,M,0,1,1,1,0,3
46873,White,M,1,0,0,0,1,1
46874,White,M,1,1,0,1,1,3
46877,White,M,1,1,0,1,1,3
46879,White,M,1,0,0,0,0,1
46889,White,M,1,0,0,1,1,2
46890,White,M,1,0,0,1,1,2
46896,Black,M,1,0,0,1,0,2
46937,Unknown or Legacy,M,1,1,0,0,1,2
46942,Middle-Eastern,M,0,0,0,1,0,1
46944,White,F,1,0,1,0,0,2
46970,Black,F,1,1,0,1,1,3
46973,White,F,1,1,1,1,1,4
46981,East/Southeast Asian,M,0,0,1,1,0,2
46988,Indigenous,M,1,1,0,1,1,3
47015,White,M,1,0,0,0,0,1
47016,White,M,1,1,0,0,0,2
47020,White,M,0,0,1,1,0,2
47038,White,M,0,0,1,0,0,1
47041,Middle-Eastern,M,1,0,1,1,1,3
47059,East/Southeast Asian,M,1,0,1,1,0,3
47064,Unknown or Legacy,M,1,0,0,1,0,2
47123,White,F,1,0,1,1,1,3
47124,White,F,0,0,0,1,1,1
47139,White,M,1,1,1,1,1,4
47143,White,M,1,0,1,0,1,2
47148,White,F,0,0,1,1,1,2
47149,Indigenous,F,1,1,1,0,1,3
47162,White,M,1,1,1,1,1,4
47193,Unknown or Legacy,M,0,0,1,1,0,2
47194,Middle-Eastern,M,1,0,0,0,1,1
47219,Black,F,1,0,0,0,1,1
47233,Unknown or Legacy,M,1,0,0,0,0,1
47234,South Asian,M,1,0,0,0,0,1
47250,Black,M,1,0,0,1,0,2
47273,Latino,M,1,0,1,0,1,2
47280,Middle-Eastern,M,1,0,1,1,1,3
47285,Black,M,0,0,0,1,1,1
47286,Black,M,0,0,0,0,1,0
47295,Black,M,1,1,1,1,1,4
47311,White,M,1,0,0,1,1,2
47313,White,M,1,0,0,0,0,1
47315,Indigenous,M,1,1,1,1,0,4
47327,Indigenous,M,1,0,1,0,0,2
47335,White,M,0,0,1,1,0,2
47338,White,M,1,0,0,1,0,2
47340,Middle-Eastern,M,1,1,0,0,0,2
47342,Black,M,1,1,0,0,0,2
47343,Black,M,0,0,0,1,0,1
47344,Black,M,0,0,1,1,1,2
47347,Black,M,0,0,1,1,1,2
47348,Black,M,0,0,1,1,1,2
47351,Middle-Eastern,M,1,1,1,1,0,4
47353,White,M,0,0,0,0,0,0
47357,White,M,0,0,0,0,0,0
47358,White,M,0,0,0,0,0,0
47359,Black,M,0,0,0,1,1,1
47363,Black,F,1,0,1,1,1,3
47371,Black,M,1,1,1,0,0,3
47392,White,M,1,1,0,0,1,2
47410,White,M,1,1,1,0,0,3
47418,White,M,1,0,0,1,0,2
47441,Black,M,1,1,1,0,1,3
47444,Black,M,0,0,1,0,0,1
47459,White,M,1,0,1,0,1,2
47474,Black,M,1,0,1,0,1,2
47493,Middle-Eastern,M,0,0,0,0,1,0
47495,Middle-Eastern,M,1,0,1,0,0,2
47511,Black,M,1,1,1,1,1,4
47519,Middle-Eastern,M,1,1,1,1,1,4
47531,Unknown or Legacy,M,1,1,0,0,1,2
47535,White,F,1,0,0,0,0,1
47536,White,F,0,0,0,0,0,0
47537,White,F,1,0,0,0,1,1
47545,Black,M,0,0,0,0,1,0
47549,Black,M,1,0,1,1,0,3
47550,Black,M,1,0,1,1,0,3
47551,Black,M,1,0,1,1,0,3
47554,White,M,1,0,0,0,1,1
47556,White,M,1,0,0,0,1,1
47557,White,M,1,1,1,1,1,4
47558,White,M,1,0,0,0,0,1
47582,White,M,1,0,0,0,1,1
47586,White,M,1,1,1,1,1,4
47596,White,M,1,0,0,1,0,2
47605,Unknown or Legacy,M,0,1,0,1,1,2
47606,Unknown or Legacy,M,0,0,0,0,1,0
47607,Unknown or Legacy,M,0,0,0,1,1,1
47608,Black,M,1,1,0,1,1,3
47610,Black,M,1,0,1,1,1,3
47611,Unknown or Legacy,M,1,0,1,1,1,3
47612,Unknown or Legacy,M,0,0,0,0,1,0
47613,Unknown or Legacy,M,1,0,1,1,1,3
47614,Black,M,0,0,0,1,0,1
47615,Black,M,1,0,1,0,1,2
47637,Black,M,0,0,1,1,1,2
47655,Latino,M,0,0,0,0,0,0
47676,Black,M,1,0,1,0,0,2
47678,Black,M,1,0,1,1,0,3
47687,Black,M,1,0,1,0,0,2
47690,Black,M,1,0,1,0,0,2
47702,White,M,1,1,0,0,1,2
47703,White,M,0,0,0,0,0,0
47709,White,M,0,0,0,0,0,0
47711,Middle-Eastern,M,1,0,1,0,0,2
47712,White,M,0,0,0,0,0,0
47715,White,M,0,0,0,0,0,0
47716,White,M,1,0,0,0,1,1
47723,White,M,1,1,1,1,0,4
47731,Black,F,0,0,0,0,0,0
47735,South Asian,M,1,0,0,0,0,1
47746,Black,M,1,0,1,0,0,2
47764,South Asian,F,1,0,0,0,0,1
47765,East/Southeast Asian,F,1,0,0,0,0,1
47775,Black,M,1,1,1,0,0,3
47788,White,M,1,1,1,1,1,4
47795,White,M,1,1,1,1,1,4
47797,White,F,1,1,0,1,0,3
47798,White,F,1,0,0,1,0,2
47801,Black,M,1,0,0,0,1,1
47803,Black,M,1,0,0,0,1,1
47804,Black,M,0,0,1,1,1,2
47805,Black,M,1,0,0,1,0,2
47808,White,M,1,0,0,0,0,1
47810,White,M,0,0,0,0,0,0
47813,White,M,1,0,1,0,1,2
47815,White,M,0,0,1,0,0,1
47817,White,M,1,0,0,0,1,1
47827,White,M,0,0,0,0,0,0
47833,Black,M,1,1,1,0,0,3
47841,Indigenous,M,1,0,1,1,0,3
47857,White,M,1,0,0,1,1,2
47858,White,M,1,0,0,1,1,2
47865,White,M,1,0,0,0,1,1
47868,White,M,0,0,0,0,0,0
47883,Black,M,0,0,0,1,0,1
47885,East/Southeast Asian,M,1,0,1,0,0,2
47904,White,F,1,1,1,1,1,4
47928,White,M,1,0,0,0,0,1
47932,White,M,1,0,0,1,0,2
47938,White,M,1,0,1,0,0,2
47939,Latino,M,0,0,0,1,1,1
47940,Latino,M,0,0,1,1,0,2
47948,Black,M,1,0,1,0,0,2
47950,White,M,1,1,1,1,0,4
47951,White,M,0,0,1,0,0,1
47952,White,M,1,1,1,1,0,4
47953,White,M,1,1,1,1,0,4
47991,White,M,1,0,0,0,0,1
47993,White,M,1,0,0,0,0,1
47997,White,F,1,0,0,0,0,1
48002,Middle-Eastern,M,1,1,1,1,1,4
48003,East/Southeast Asian,M,1,1,1,1,0,4
48008,White,M,1,1,1,1,0,4
48012,White,M,1,1,0,0,0,2
48013,White,M,1,1,0,1,1,3
48060,White,M,1,0,0,0,0,1
48061,White,M,1,1,0,0,0,2
48063,White,M,1,1,1,1,0,4
48072,White,M,1,1,0,0,0,2
48083,White,F,1,0,0,0,0,1
48105,White,M,1,1,1,1,0,4
48106,White,M,1,1,1,1,0,4
48132,White,M,1,0,0,0,0,1
48135,White,F,1,1,1,1,1,4
48136,Middle-Eastern,M,1,0,0,0,0,1
48137,Middle-Eastern,M,1,0,0,0,0,1
48145,White,F,1,1,1,0,0,3
48162,Black,M,0,0,1,1,1,2
48175,East/Southeast Asian,M,1,0,0,0,0,1
48180,East/Southeast Asian,M,1,0,1,0,0,2
48182,White,M,1,1,1,1,0,4
48183,White,M,1,0,1,0,0,2
48184,White,M,1,0,1,1,1,3
48208,White,M,1,0,1,1,0,3
48215,Black,M,1,0,1,1,0,3
48220,White,M,1,0,0,0,0,1
48224,Black,M,1,0,0,1,0,2
48240,Unknown or Legacy,F,1,1,1,0,0,3
48244,East/Southeast Asian,M,1,0,1,1,1,3
48246,Middle-Eastern,M,1,1,0,1,0,3
48259,Black,M,0,0,1,1,0,2
48264,White,F,1,0,1,1,1,3
48271,Black,M,1,1,1,1,0,4
48273,Black,M,1,0,1,1,0,3
48277,Indigenous,F,1,1,1,1,1,4
48283,Unknown or Legacy,M,1,1,1,1,0,4
48284,Middle-Eastern,M,0,0,0,0,0,0
48285,East/Southeast Asian,M,1,0,0,0,0,1
48286,South Asian,M,1,0,0,0,0,1
48287,South Asian,M,1,0,0,0,0,1
48293,Black,M,1,1,1,1,0,4
48301,Latino,M,1,0,1,0,0,2
48311,White,M,1,0,0,0,0,1
48318,Black,M,1,1,1,1,0,4
48321,Black,M,1,1,0,0,0,2
48333,Black,M,0,0,1,1,0,2
48336,White,F,0,1,0,1,0,2
48342,Black,M,1,0,1,1,0,3
48347,White,M,1,0,0,0,0,1
48384,Middle-Eastern,M,1,0,0,1,0,2
48387,South Asian,M,1,1,1,0,1,3
48392,White,M,1,0,1,0,0,2
48395,White,M,1,0,1,0,0,2
48397,White,M,1,0,0,0,0,1
48408,Black,M,1,0,0,0,0,1
48418,White,M,1,1,1,0,1,3
48431,White,M,1,0,1,0,0,2
48442,White,M,0,0,0,0,0,0
48444,Indigenous,M,1,1,1,1,0,4
48446,Indigenous,M,1,1,1,1,0,4
48458,Black,M,1,0,0,0,0,1
48479,Black,M,0,0,1,1,0,2
